date,1INCH,AAVE,ADA,ALGO,APT,ARB,ATOM,AVAX,AXS,BAT,BCH,BNB,BTC,CAKE,CHZ,COMP,CRV,DASH,DOGE,DOT,EGLD,ENJ,EOS,ETC,ETH,FIL,FTM,FTT,GALA,GRT,HBAR,ICP,INJ,IOTA,KAVA,LDO,LINK,LTC,MANA,MATIC,MKR,NEAR,NEO,OP,RUNE,SAND,SEI,SNX,SOL,SUI,THETA,TIA,TRX,UNI,VET,WAVES,XLM,XRP,XTZ,ZEC,ZIL
2025-11-18,0.1891,178.33,0.4752,0.1568,2.913,0.2374,2.76,14.58,1.306,0.1738,523.2,932.79,92960.83,2.392,0.03089,31.97,0.436,77.77,0.16173,2.755,8.41,0.03674,,14.65,3123.66,1.986,,0.6562,0.00869,0.05614,0.15061,5.096,6.61,0.1279,0.1298,0.7344,13.79,95.66,0.198,,,2.276,4.773,0.3807,0.732,0.1778,0.1507,0.7,140.69,1.6686,0.408,0.791,0.2903,7.5,0.01489,,0.256,2.2172,0.546,625.26,0.00683
2025-11-19,0.1855,174.51,0.464,0.1522,2.887,0.2295,2.733,14.28,1.23,0.1805,486.4,897.77,91554.96,2.293,0.02978,31.73,0.4303,79.88,0.1546,2.692,8.22,0.0359,,14.21,3025.48,1.88,,0.6447,0.00835,0.05473,0.14489,4.964,6.51,0.124,0.1252,0.7135,13.53,92.9,0.189,,,2.377,4.602,0.3753,0.702,0.1749,0.1482,0.674,137.06,1.6069,0.4,0.773,0.2869,7.225,0.01435,,0.2466,2.1098,0.5347,674.7,0.00661
2025-11-20,0.1726,164.63,0.4324,0.1441,2.743,0.2151,2.739,13.81,1.204,0.1702,480.8,866.51,86637.23,2.2,0.02853,29.79,0.4103,72.86,0.14892,2.543,7.84,0.03436,,13.49,2834.22,1.82,,0.6382,0.00803,0.05316,0.13653,4.617,5.96,0.1177,0.121,0.6702,12.93,87.24,0.1784,,,2.074,4.438,0.3608,0.665,0.165,0.1422,0.629,133.67,1.4968,0.377,0.717,0.2805,6.57,0.01338,,0.2369,1.9999,0.5084,655.82,0.00629
2025-11-21,0.1718,157.83,0.4091,0.137,2.395,0.2021,2.515,13.28,1.117,0.1774,533.5,830.46,85129.43,2.077,0.02788,29.03,0.3798,60.54,0.14029,2.348,7.44,0.03303,,13.54,2765.85,1.66,,0.6059,0.00758,0.04921,0.1308,4.307,5.44,0.1141,0.116,0.6145,12.11,82.64,0.1657,,,1.864,4.161,0.3081,0.627,0.1525,0.1325,0.584,128.68,1.3908,0.351,0.656,0.2766,6.426,0.0128,,0.2318,1.9509,0.4985,550.76,0.00584
2025-11-22,0.1862,161.2,0.4046,0.1358,2.327,0.2002,2.514,13.23,1.101,0.1952,556.7,833.78,84739.74,2.264,0.02792,28.86,0.3709,57.02,0.14027,2.311,7.44,0.03298,,13.51,2770.12,1.615,,0.611,0.00741,0.04873,0.13174,4.038,5.4,0.115,0.1133,0.6249,12.17,82.12,0.1638,,,1.841,4.092,0.3026,0.607,0.1514,0.1309,0.565,127.59,1.3451,0.346,0.621,0.2743,6.161,0.01279,,0.2301,1.9509,0.4867,518,0.0058
2025-11-23,0.1829,167.46,0.4085,0.1438,2.34,0.2008,2.497,13.27,1.097,0.1914,539.3,843.6,86830,2.25,0.0278,28.66,0.3833,56.46,0.145,2.258,7.46,0.03307,,13.56,2802.16,1.611,,0.6069,0.00742,0.0492,0.14795,4.05,5.36,0.1155,0.1147,0.6175,12.53,83.09,0.1638,,,1.822,4.123,0.3012,0.627,0.1516,0.1331,0.587,130.58,1.3685,0.355,0.61,0.275,6.136,0.01295,,0.2473,2.0491,0.4887,572.91,0.00588
2025-11-24,0.1955,178.49,0.4276,0.1438,2.344,0.2175,2.501,13.89,1.148,0.21,549.3,864.92,88300.01,2.365,0.02884,29.74,0.4104,56.65,0.15181,2.34,7.88,0.03397,,14.18,2953.38,1.642,,0.6099,0.00772,0.05127,0.14851,4.198,5.77,0.1185,0.1194,0.6636,12.97,85.46,0.1713,,,1.905,4.317,0.3186,0.644,0.1594,0.1373,0.584,138.44,1.5273,0.367,0.646,0.2748,6.295,0.01372,,0.2547,2.2276,0.5042,519.94,0.00612
2025-11-25,0.19,178.98,0.4218,0.1465,2.295,0.2163,2.467,14.18,1.152,0.2106,527.3,862.57,87369.96,2.424,0.02929,30.21,0.4165,57.31,0.15301,2.296,7.96,0.03384,,14.17,2959.36,1.672,,0.6085,0.00781,0.05212,0.14497,4.349,5.96,0.1184,0.1213,0.6725,13.09,85.3,0.169,,,1.913,4.336,0.3248,0.641,0.1592,0.1386,0.567,138.96,1.5636,0.369,0.633,0.2745,6.233,0.01362,,0.2523,2.2024,0.5088,511.31,0.00614
2025-11-26,0.1906,185.83,0.4356,0.1462,2.272,0.2187,2.524,14.95,1.158,0.2262,543.7,891.78,90484.02,2.474,0.02927,30.4,0.4411,70.06,0.15474,2.344,7.95,0.03355,,14.13,3026.56,1.676,,0.6118,0.00784,0.05193,0.14788,4.24,6.02,0.1173,0.1233,0.6674,13.46,86.87,0.1689,,,1.937,4.367,0.3252,0.655,0.1611,0.1407,0.583,143.02,1.5434,0.369,0.633,0.2765,6.303,0.01389,,0.2586,2.2233,0.51,527.05,0.00598
2025-11-27,0.2012,185.95,0.4331,0.1443,2.265,0.2206,2.52,15.02,1.162,0.2592,532.7,895.74,91333.95,2.482,0.02942,30.2,0.4392,61.8,0.15264,2.337,7.85,0.03394,,13.88,3015.23,1.618,,0.6195,0.00794,0.05205,0.14709,4.037,6.17,0.1181,0.1277,0.6679,13.34,86.59,0.1708,,,1.906,4.378,0.3338,0.644,0.1616,0.1389,0.575,140.85,1.5431,0.37,0.65,0.2803,6.141,0.0138,,0.2557,2.1999,0.5109,490.07,0.00601
2025-11-28,0.2001,185.32,0.4199,0.1434,2.158,0.2167,2.439,14.84,1.137,0.2728,548.6,887.19,90890.7,2.394,0.03053,33.48,0.4271,58.37,0.15017,2.284,7.48,0.03284,,13.81,3031.15,1.618,,0.6136,0.00783,0.05113,0.14537,4.033,5.98,0.1138,0.1262,0.6632,13.13,84.22,0.168,,,1.879,4.38,0.331,0.649,0.1583,0.1376,0.564,137.33,1.5212,0.355,0.626,0.281,6.129,0.01362,,0.2533,2.1795,0.5047,452.02,0.0059
2025-11-29,0.197,182.07,0.4147,0.1393,2.04,0.2143,2.427,14.25,1.107,0.2672,521.5,872.9,90802.44,2.353,0.03069,31.85,0.4212,56.57,0.14837,2.259,7.12,0.03212,,13.72,2989.16,1.605,,0.6062,0.00765,0.05037,0.14319,4.001,5.95,0.1124,0.1271,0.6491,12.99,83.95,0.1649,,,1.851,4.361,0.3268,0.636,0.1553,0.1354,0.55,135.91,1.4989,0.351,0.619,0.2809,6.057,0.01339,,0.254,2.2009,0.4924,460.48,0.00576
2025-11-30,0.187,177.46,0.4143,0.1366,1.986,0.2106,2.376,13.71,1.085,0.2741,540.8,875.31,90360,2.377,0.03019,35.24,0.4148,53.4,0.14599,2.21,7.09,0.03145,,13.73,2991.26,1.571,,0.597,0.00751,0.04935,0.14135,3.828,5.73,0.1087,0.1239,0.6426,12.95,82.38,0.1608,,,1.805,4.245,0.3187,0.634,0.151,0.1371,0.541,133.48,1.4969,0.335,0.637,0.2815,6.042,0.01306,,0.248,2.155,0.4838,427.94,0.00557
2025-12-01,0.1882,171.4,0.3856,0.1304,1.869,0.1938,2.268,12.76,1.013,0.2437,523.2,826.61,86286.01,2.262,0.02878,34.2,0.3871,48.38,0.13547,2.042,6.8,0.02965,,12.97,2799.07,1.481,,0.5231,0.00677,0.04628,0.13324,3.713,5.21,0.0987,0.1158,0.5747,12.07,77.55,0.1513,,,1.627,4.035,0.2873,0.611,0.1418,0.1232,0.512,126.66,1.3453,0.312,0.565,0.2769,5.599,0.01242,,0.2339,2.0297,0.4701,343.91,0.00517
2025-12-02,0.2035,189.86,0.4335,0.1387,1.971,0.2127,2.365,13.62,1.092,0.2404,545.3,876.61,91277.88,2.38,0.03022,35.8,0.387,47.46,0.14577,2.249,7.45,0.03156,,13.59,2996.07,1.531,,0.5558,0.00741,0.04919,0.14466,3.763,5.83,0.1041,0.1211,0.6161,13.47,82.79,0.1592,,,1.804,4.273,0.3168,0.658,0.1512,0.1379,0.548,138.68,1.6279,0.341,0.622,0.281,5.92,0.01332,,0.2547,2.1532,0.4853,312.81,0.00551
2025-12-03,0.1978,197.87,0.4499,0.1436,2.02,0.2226,2.393,14.78,1.146,0.2708,590.6,920.76,93429.95,2.401,0.03099,35.53,0.4208,48.71,0.15166,2.366,7.58,0.03243,,14.19,3188.36,1.596,,0.5684,0.00775,0.04982,0.14601,3.74,6,0.1042,0.1211,0.6542,14.64,85.83,0.1627,,,1.845,4.318,0.3273,0.686,0.1554,0.1402,0.569,144.67,1.6901,0.35,0.65,0.2804,6.107,0.01367,,0.2579,2.1976,0.5019,338.72,0.0056
2025-12-04,0.1883,190.54,0.4394,0.1386,1.936,0.2158,2.311,14.41,1.081,0.276,574.9,899.92,92078.06,2.344,0.03019,34.13,0.4052,49.46,0.14739,2.272,7.17,0.03163,,13.74,3133.26,1.545,,0.5557,0.00751,0.04787,0.13937,3.641,5.78,0.1008,0.1163,0.6291,14.25,83.54,0.1545,,,1.797,4.186,0.3189,0.671,0.1483,0.1353,0.536,139.01,1.6585,0.34,0.622,0.2862,5.961,0.013,,0.2519,2.096,0.4953,367.57,0.00539
2025-12-05,0.1834,183.45,0.4157,0.1327,1.749,0.2024,2.197,13.21,1.028,0.2432,559.6,883.57,89330.04,2.277,0.02963,31.39,0.3885,47.03,0.13956,2.125,8.5,0.03139,,13.14,3021.78,1.487,,0.6068,0.00712,0.04553,0.13391,3.482,5.49,0.1001,0.1124,0.5708,13.59,80.38,0.1514,,,1.681,4.13,0.3008,0.65,0.1401,0.1267,0.501,133.29,1.5558,0.331,0.575,0.2856,5.474,0.01263,,0.2399,2.0344,0.4785,360.07,0.00515
2025-12-06,0.1865,187.46,0.4138,0.1336,1.757,0.2074,2.239,13.4,1.07,0.2476,583.5,890.38,89236.79,2.261,0.03182,31.26,0.3834,47.4,0.13975,2.128,7.94,0.03251,,13.32,3038.06,1.492,,0.6741,0.00717,0.04651,0.13399,3.499,5.53,0.1029,0.1113,0.5764,13.92,81.68,0.1544,,,1.709,4.157,0.3145,0.658,0.1434,0.1285,0.502,132.19,1.5638,0.342,0.581,0.2871,5.563,0.01264,,0.2394,2.0309,0.4804,341.55,0.00558
2025-12-07,0.1786,187.53,0.4173,0.133,1.709,0.2042,2.18,13.49,1.019,0.2531,598.5,894.37,90395.31,2.24,0.03075,30.39,0.3819,44.56,0.13867,2.094,7.91,0.03172,,13.12,3059.85,1.455,,0.6158,0.00704,0.04513,0.13104,3.427,5.43,0.1012,0.1044,0.5724,13.65,81.43,0.1488,,,1.702,4.044,0.3048,0.664,0.1392,0.1274,0.48,132.24,1.5839,0.33,0.557,0.2868,5.461,0.01233,,0.2373,2.0442,0.4736,342.78,0.00529
2025-12-08,0.1772,191.52,0.4328,0.1335,1.791,0.2124,2.249,13.64,1.044,0.2559,579.1,897.12,90634.34,2.319,0.03177,31.3,0.3927,49.69,0.14259,2.129,8.02,0.03296,,13.44,3124.16,1.504,,0.6181,0.00731,0.04593,0.13453,3.397,5.63,0.1036,0.1042,0.5988,13.76,83.87,0.1507,,,1.745,4.12,0.3182,0.677,0.14,0.1318,0.498,133.25,1.6103,0.347,0.594,0.2814,5.616,0.01257,,0.2408,2.0724,0.4926,405.48,0.00532
2025-12-09,0.1807,202.44,0.4697,0.1381,1.887,0.2226,2.325,14.6,1.121,0.2685,585,897.3,92678.8,2.369,0.03311,31.85,0.4117,50.42,0.14797,2.293,8.18,0.03553,,13.87,3318.04,1.545,,0.6417,0.00779,0.04729,0.13896,3.744,5.82,0.107,0.1107,0.636,14.41,85.82,0.1561,,,1.811,4.311,0.3388,0.699,0.1466,0.1383,0.513,137.88,1.6595,0.356,0.636,0.2822,5.747,0.01277,,0.2531,2.1062,0.4979,433.02,0.00571
2025-12-10,0.1737,196.98,0.4536,0.135,1.779,0.2163,2.267,14.11,1.088,0.2553,572.6,893.43,92015.37,2.324,0.03222,31.19,0.4064,46.85,0.14332,2.19,7.78,0.0332,,13.68,3324.14,1.468,,0.6239,0.00751,0.04567,0.13474,3.449,5.64,0.1044,0.1085,0.62,14.1,84.3,0.1526,,,1.76,4.189,0.3233,0.692,0.1439,0.1453,0.487,136.26,1.6147,0.348,0.604,0.2801,5.602,0.0123,,0.25,2.0418,0.4936,404.43,0.00552
2025-12-11,0.174,202.45,0.4255,0.1298,1.725,0.2125,2.185,13.42,1.051,0.2796,574.3,885.91,92513.38,2.26,0.03313,30.17,0.395,48.08,0.14033,2.066,7.55,0.03196,,13.25,3237.39,1.379,,0.6271,0.00739,0.04441,0.1299,3.413,5.55,0.1018,0.1029,0.6008,14.07,82.93,0.1497,,,1.673,4.161,0.3142,0.674,0.1378,0.132,0.476,136.41,1.6121,0.345,0.589,0.2805,5.548,0.01205,,0.2458,2.034,0.5064,450.89,0.00539
2025-12-12,0.1715,191.34,0.4091,0.1228,1.632,0.2057,2.14,13.1,1.011,0.2793,581.9,881.58,90268.42,2.213,0.03355,29.47,0.3947,46.51,0.13692,2.012,7.4,0.03134,,12.93,3084.86,1.345,,0.6297,0.00712,0.0409,0.12394,3.234,5.34,0.1001,0.0966,0.5897,13.63,81.95,0.1452,,,1.637,4.047,0.3076,0.643,0.131,0.1285,0.46,132.27,1.5594,0.344,0.574,0.2737,5.422,0.01159,,0.2386,2.0074,0.4926,454.99,0.00523
2025-12-13,0.1756,197.55,0.4105,0.1219,1.699,0.2153,2.183,13.37,1.008,0.2781,579.9,896.82,90240.01,2.262,0.03348,30.4,0.3983,44.96,0.13905,2.038,7.48,0.03155,,13.19,3114.64,1.35,,0.6152,0.00715,0.04214,0.12299,3.301,5.39,0.1001,0.0949,0.5999,13.74,81.47,0.1453,,,1.664,4.049,0.3152,0.651,0.1328,0.1294,0.466,133.14,1.6051,0.356,0.58,0.271,5.5,0.01165,,0.2377,2.0227,0.5025,443.1,0.00531
2025-12-14,0.1662,188.59,0.3963,0.1189,1.615,0.2046,2.103,12.88,0.962,0.2475,558.3,877.27,88172.17,2.143,0.03203,28.57,0.3753,41,0.13408,1.952,7.1,0.03004,,12.79,3063.5,1.315,,0.567,0.0068,0.04005,0.11821,3.066,5.16,0.0945,0.0884,0.5828,13.28,78.96,0.1383,,,1.591,3.902,0.3007,0.632,0.125,0.1241,0.438,129.4,1.5535,0.336,0.541,0.2773,5.31,0.01123,,0.2291,1.9784,0.4794,404.31,0.00507
2025-12-15,0.1619,192.95,0.3882,0.1154,1.574,0.1973,2.05,12.34,0.926,0.2269,536.1,858.6,86432.08,2.031,0.03069,27.36,0.3533,40.93,0.12975,1.902,6.88,0.02881,,12.34,2964.85,1.264,,0.5407,0.00652,0.03814,0.11418,3.036,4.96,0.0919,0.0855,0.5482,12.85,77.51,0.1332,,,1.545,3.698,0.293,0.599,0.1192,0.1182,0.425,127.81,1.4708,0.322,0.504,0.2783,5.079,0.01073,,0.2205,1.8981,0.4621,413.57,0.00487
2025-12-16,0.1621,186.24,0.3859,0.117,1.592,0.2004,1.999,12.35,0.923,0.2277,546.3,875.63,87863.42,2.054,0.03044,27.1,0.3663,41.15,0.13179,1.898,6.93,0.02828,,12.68,2962.3,1.289,,0.5417,0.0066,0.03882,0.1146,3.066,4.92,0.0929,0.0874,0.5559,12.93,79.08,0.134,,,1.57,3.756,0.2932,0.612,0.1211,0.1184,0.434,129.15,1.5114,0.326,0.512,0.2802,5.198,0.01086,,0.2196,1.9297,0.4607,404.61,0.00494
2025-12-17,0.1531,179.99,0.3673,0.1114,1.501,0.1848,1.944,11.87,0.87,0.2106,546.7,843.07,86243.22,1.854,0.02917,25.91,0.3546,38.1,0.12633,1.816,6.43,0.02679,,12.07,2833.49,1.225,,0.512,0.00623,0.03736,0.10992,2.883,4.63,0.09,0.0787,0.5135,12.27,76.01,0.1264,,,1.481,3.608,0.2734,0.584,0.115,0.113,0.402,123.27,1.4236,0.3,0.482,0.2796,4.966,0.01026,,0.2107,1.8627,0.4417,376.62,0.00464
2025-12-18,0.1476,173.55,0.3514,0.1073,1.451,0.1759,1.852,11.44,0.809,0.2136,565.9,830.07,85516.41,1.795,0.02875,24.56,0.3388,35.72,0.12207,1.759,6.33,0.0258,,11.63,2828.57,1.188,,0.4816,0.00589,0.03573,0.1049,2.804,4.435,0.0847,0.0725,0.5058,11.93,74.29,0.1224,,,1.427,3.485,0.2599,0.565,0.1115,0.1078,0.39,119.6,1.3466,0.278,0.4473,0.2793,4.96,0.0098,,0.2071,1.8076,0.4295,388.45,0.00437
2025-12-19,0.1558,181.59,0.3767,0.1149,1.638,0.1926,1.965,12.26,0.875,0.2228,624.9,856.17,88136.94,1.84,0.03577,25.19,0.3509,38.65,0.13222,1.849,6.62,0.02767,,12.35,2979.5,1.308,,0.5145,0.00632,0.03755,0.11197,2.951,4.834,0.0898,0.0788,0.5543,12.54,77.49,0.1286,,,1.539,3.581,0.2797,0.584,0.1197,0.1124,0.42,126.27,1.4821,0.301,0.478,0.28,5.319,0.01074,,0.2194,1.9092,0.4431,444.02,0.00464
2025-12-20,0.1574,179.91,0.373,0.1148,1.612,0.1896,1.983,12.21,0.877,0.219,592.1,854.17,88360.9,1.856,0.03678,24.53,0.3562,40.08,0.13194,1.832,6.67,0.02811,,12.37,2977.93,1.374,,0.5111,0.0063,0.03776,0.11379,3.438,4.763,0.0904,0.0793,0.542,12.56,77.84,0.1311,,,1.523,3.616,0.2784,0.574,0.121,0.1115,0.422,125.81,1.4545,0.293,0.4769,0.2819,6.262,0.01064,,0.2183,1.9335,0.4519,447.1,0.00468
2025-12-21,0.153,165.15,0.3662,0.1115,1.575,0.186,1.942,12.14,0.852,0.2072,591.1,858.64,88658.86,1.803,0.03621,23.95,0.3496,38.34,0.13112,1.802,6.44,0.02667,,12.21,3002.02,1.278,,0.498,0.00613,0.03665,0.11197,3.057,4.557,0.0869,0.0768,0.5351,12.44,76.79,0.1265,,,1.509,3.518,0.2722,0.568,0.1171,0.1108,0.411,126.03,1.4453,0.278,0.4606,0.2883,6.117,0.01051,,0.2165,1.9223,0.4386,441.32,0.00452
2025-12-22,0.1534,150.6,0.3711,0.1118,1.621,0.1875,1.95,12.42,0.847,0.2113,590.4,858.66,88620.79,1.853,0.03603,24.4,0.3779,38.38,0.13258,1.784,6.33,0.02718,,12.27,3009.49,1.299,,0.4977,0.00621,0.03785,0.11412,3.041,4.663,0.0859,0.0779,0.5474,12.58,77.05,0.123,,,1.505,3.598,0.2717,0.578,0.1152,0.1131,0.424,125.93,1.4626,0.278,0.4492,0.2844,6.018,0.01062,,0.2206,1.9043,0.4433,431.58,0.00461
2025-12-23,0.1515,150.84,0.3628,0.1138,1.613,0.1911,1.971,12.18,0.857,0.2066,572.5,844.3,87486,1.805,0.03459,24.92,0.3736,37.78,0.12928,1.765,6.32,0.02773,,12.07,2965.02,1.31,,0.4978,0.00613,0.03657,0.11045,3.035,4.604,0.0843,0.0752,0.5362,12.39,77.01,0.1172,,,1.486,3.556,0.2705,0.558,0.1114,0.11,0.43,124.01,1.4362,0.274,0.4492,0.2836,5.81,0.01052,,0.2173,1.8734,0.4437,417.41,0.00457
2025-12-24,0.1507,148.76,0.3566,0.1131,1.641,0.1878,1.982,12.1,0.842,0.2224,568.7,846.58,87669.45,1.838,0.03497,25.48,0.3777,38.34,0.12856,1.738,6.29,0.02733,,12.01,2947.47,1.271,,0.5032,0.00613,0.03667,0.10932,3.01,4.578,0.0839,0.0777,0.5393,12.28,75.79,0.1196,,,1.455,3.577,0.2635,0.552,0.1136,0.1102,0.441,122.53,1.4155,0.274,0.449,0.2803,5.778,0.01059,,0.2121,1.8628,0.4441,448.67,0.00459
2025-12-25,0.1464,149.13,0.3434,0.1148,1.593,0.1844,1.957,12.09,0.826,0.2071,589.8,829.64,87225.27,1.802,0.03391,25.66,0.3877,37.99,0.12365,1.685,6.14,0.02649,,11.65,2903.95,1.215,,0.4803,0.00597,0.03538,0.1089,2.982,4.444,0.0823,0.0754,0.5422,12.07,75.71,0.1166,,,1.439,3.517,0.2521,0.545,0.1107,0.107,0.422,120.06,1.3631,0.261,0.4384,0.2787,5.815,0.01039,,0.21,1.8326,0.4438,438.08,0.00462
2025-12-26,0.1461,154.29,0.3496,0.1183,1.68,0.1918,2.048,12.34,0.83,0.2142,594.9,834.72,87369.56,1.808,0.0366,26.23,0.3803,39.26,0.12211,1.723,6.14,0.02718,,11.72,2927.99,1.227,,0.4704,0.00609,0.03633,0.11165,2.987,4.633,0.0836,0.0752,0.5621,12.19,76.87,0.1174,,,1.519,3.559,0.2679,0.549,0.112,0.1109,0.434,122.26,1.3982,0.26,0.4558,0.2795,5.829,0.01056,,0.2136,1.8437,0.4757,448.15,0.00469
2025-12-27,0.15,157.12,0.37,0.1203,1.755,0.1971,2.08,12.69,0.873,0.2227,623.4,845.04,87877.01,1.855,0.03644,27.19,0.4029,44.59,0.12435,1.91,6.29,0.02825,,12.23,2949.05,1.316,,0.4692,0.00627,0.03819,0.11527,3.075,4.852,0.0872,0.0789,0.5769,12.52,80.33,0.1216,,,1.595,3.751,0.2784,0.56,0.1159,0.1172,0.451,124.73,1.4514,0.277,0.4851,0.2849,5.967,0.01145,,0.2209,1.8735,0.4855,516.1,0.00489
2025-12-28,0.1467,153.64,0.3688,0.1199,1.726,0.195,2.074,12.64,0.857,0.2196,622.4,859.32,87952.71,1.872,0.03628,25.9,0.3923,44.03,0.12393,1.851,6.11,0.02803,,12.2,2950.91,1.335,,0.4733,0.0062,0.03786,0.11548,3.04,4.759,0.0858,0.0794,0.5899,12.5,78.73,0.1227,,,1.582,3.709,0.2739,0.555,0.1158,0.1149,0.433,125.27,1.4466,0.276,0.4705,0.285,6.23,0.01114,,0.2203,1.8654,0.5002,530.05,0.00481
2025-12-29,0.1428,149.5,0.3532,0.1173,1.677,0.1905,1.965,12.38,0.829,0.2077,599.2,852.46,87237.13,1.833,0.03703,25.6,0.3872,42.39,0.12288,1.824,5.85,0.02772,,11.93,2937.9,1.318,,0.4583,0.00602,0.03547,0.11286,2.889,4.557,0.0831,0.076,0.5836,12.3,78.32,0.1213,,,1.524,3.747,0.2692,0.55,0.1136,0.1136,0.419,123.28,1.4398,0.267,0.4549,0.285,5.995,0.01089,,0.2161,1.8508,0.4916,540.49,0.00476
2025-12-30,0.1441,149.52,0.3514,0.1149,1.717,0.1909,1.967,12.58,0.83,0.2143,595.8,861.65,88485.49,1.865,0.0397,25.41,0.3775,42.65,0.12336,1.811,5.67,0.02767,,11.88,2973.69,1.322,,0.4651,0.00599,0.03491,0.1117,2.837,4.487,0.0842,0.0788,0.5891,12.42,78.89,0.1231,,,1.516,3.757,0.2718,0.557,0.1135,0.1125,0.42,125.01,1.4343,0.272,0.4591,0.2863,5.926,0.01085,,0.2107,1.8776,0.5187,529.61,0.00485
2025-12-31,0.1416,146.02,0.3335,0.1105,1.659,0.1868,1.93,12.32,0.805,0.2066,599.5,864.3,87648.22,1.885,0.04228,24.82,0.3594,41.66,0.11747,1.789,5.54,0.02773,,11.48,2971.64,1.298,,0.4617,0.00584,0.0332,0.10633,2.841,4.19,0.0809,0.0752,0.5764,12.21,76.85,0.1215,,,1.514,3.511,0.2678,0.559,0.1088,0.111,0.411,124.65,1.4043,0.264,0.4559,0.2845,5.64,0.01043,,0.201,1.8423,0.4956,512.31,0.00467
2026-01-01,0.1509,148.93,0.3565,0.1202,1.864,0.2011,2.069,13.59,0.871,0.2222,593.2,864.39,88839.04,1.986,0.0411,25.39,0.3935,43.35,0.12683,1.999,5.92,0.02943,,12.06,3004.19,1.483,,0.4744,0.00629,0.03604,0.11434,3.002,4.537,0.0849,0.0785,0.6077,12.6,79.97,0.1285,,,1.627,3.637,0.2968,0.57,0.117,0.1163,0.448,126.9,1.4721,0.279,0.4981,0.2871,5.809,0.01108,,0.2087,1.8799,0.5073,526.06,0.00504
2026-01-02,0.1556,165.22,0.3949,0.1275,1.905,0.2089,2.168,13.82,0.917,0.2238,609.8,881.25,89995.13,2.003,0.04389,26.1,0.4055,42.78,0.14188,2.166,6.06,0.03026,,12.52,3125.45,1.504,,0.5725,0.00679,0.03724,0.12161,3.158,4.916,0.0947,0.0812,0.6234,13.27,81.93,0.1331,,,1.692,3.793,0.3062,0.579,0.12,0.1219,0.461,132.29,1.6078,0.29,0.53,0.289,6.038,0.01169,,0.2191,2.0069,0.5289,488.52,0.00512
2026-01-03,0.1566,163.14,0.3893,0.1279,1.9,0.2091,2.239,13.99,0.915,0.221,654.5,878.63,90628.01,1.999,0.04564,26.42,0.4253,43.24,0.14315,2.125,6.2,0.03026,,12.56,3127.11,1.494,,0.5377,0.00683,0.03845,0.12082,3.127,4.913,0.094,0.0833,0.6161,13.23,82.08,0.136,,,1.711,3.799,0.3105,0.579,0.1189,0.1216,0.458,133.37,1.666,0.29,0.5307,0.2956,5.917,0.0117,,0.2222,2.0182,0.5326,511.51,0.00511
2026-01-04,0.1579,164.23,0.4007,0.1362,1.942,0.2163,2.34,14.25,0.965,0.2198,639.1,895.43,91529.73,2.067,0.04463,26.68,0.4271,43.43,0.14953,2.142,6.21,0.03113,,12.82,3144.7,1.494,,0.5322,0.00745,0.04076,0.12542,3.27,5.184,0.1019,0.0849,0.633,13.43,82.26,0.14,,,1.728,3.856,0.3195,0.593,0.1229,0.1244,0.463,134.12,1.6923,0.301,0.574,0.2939,5.85,0.01214,,0.233,2.0909,0.5439,502.21,0.00518
2026-01-05,0.162,170.91,0.4211,0.1396,1.966,0.2211,2.369,14.45,0.985,0.2281,645.2,910.31,93859.71,2.072,0.04555,27.03,0.4341,44.1,0.15171,2.208,6.52,0.03236,,13.31,3224.99,1.569,,0.5452,0.00752,0.0417,0.13169,3.405,5.391,0.1069,0.0865,0.6602,13.9,83.46,0.1434,,,1.774,4.011,0.3295,0.607,0.1262,0.1297,0.491,137.9,1.8999,0.322,0.5886,0.2922,6.162,0.0126,,0.2526,2.3478,0.5584,503.5,0.0053
2026-01-06,0.1639,176.21,0.4194,0.1423,1.96,0.2224,2.532,14.59,1,0.2256,638.2,917.64,93747.97,2.046,0.04414,27.64,0.4276,44.65,0.15055,2.235,6.68,0.03298,,13.37,3296.84,1.593,,0.5468,0.00758,0.04253,0.12896,3.388,5.599,0.1127,0.0896,0.6606,14.04,83.96,0.1473,,,1.808,4.051,0.3315,0.605,0.1266,0.1313,0.534,141.08,1.9039,0.321,0.5904,0.2942,6.07,0.01285,,0.2438,2.3042,0.598,501.99,0.0054
2026-01-07,0.1552,167.85,0.4022,0.1364,1.886,0.2128,2.433,14.11,0.953,0.2139,629.2,900.3,91364.16,1.963,0.04335,26.85,0.4221,40.9,0.14642,2.145,6.22,0.03139,,12.88,3168.72,1.519,,0.5258,0.00734,0.04074,0.12369,3.227,5.263,0.1074,0.088,0.6389,13.44,81.71,0.1404,,,1.722,3.971,0.317,0.585,0.121,0.1246,0.494,136.39,1.8208,0.305,0.5647,0.2981,5.726,0.01214,,0.2342,2.1657,0.5679,469.52,0.0052
2026-01-08,0.1507,164.33,0.3956,0.1344,1.818,0.209,2.461,13.89,0.952,0.2098,632,892.26,91099.99,1.945,0.04426,26.72,0.4074,38.72,0.14194,2.111,5.94,0.0309,,12.61,3106.65,1.497,,0.5084,0.00721,0.0405,0.12056,3.177,5.192,0.1067,0.0851,0.6282,13.21,81.31,0.1396,,,1.686,3.963,0.3143,0.583,0.118,0.1226,0.488,138.37,1.8166,0.304,0.5477,0.295,5.488,0.01179,,0.2302,2.1232,0.5872,421.96,0.0053
