date,1INCH,AAVE,ADA,ALGO,APT,ARB,ATOM,AVAX,AXS,BAT,BCH,BNB,BTC,CAKE,CHZ,COMP,CRV,DASH,DOGE,DOT,EGLD,ENJ,EOS,ETC,ETH,FIL,FTM,FTT,GALA,GRT,HBAR,ICP,INJ,IOTA,KAVA,LDO,LINK,LTC,MANA,MATIC,MKR,NEAR,NEO,OP,RUNE,SAND,SEI,SNX,SOL,SUI,THETA,TIA,TRX,UNI,VET,WAVES,XLM,XRP,XTZ,ZEC,ZIL
2019-02-16,,,1621235.142,,,,,,,,,22869550.9,70894921.81,,,,,,,,,,9021243.42,890206.0149,26462034.61,,,,,,,,,532075.8569,,,203941.2721,14225774.12,,,,,4207911.576,,,,,,,,,,4142690.147,,1990673.835,276818.7831,2509320.084,9391385.05,,,
2019-02-17,,,2698284.995,,,,,,,,,22259140.52,93426433.13,,,,,,,,,,15407220.42,1280554.944,78958054.96,,,,,,,,,903771.0688,,,740396.471,14459368.84,,,,,10467635.84,,,,,,,,,,4517430.829,,1363128.394,391914.4317,2975131.255,15070219.15,,,
2019-02-18,,,10532349.76,,,,,,,,,26459587.7,242898012.8,,,,,,,,,,56141106.07,3636170.406,152756654.6,,,,,,,,,2589212.6,,,671573.6586,34349598.98,,,,,11156004.75,,,,,,,,,,13354142.17,,2142240.118,974536.2565,7400424.396,54465043.95,,,
2019-02-19,,,12334394.11,,,,,,,,,49969717.01,197091641,,,,,,,,,,76026462.03,6340603.752,109645050.5,,,,,,,,,2471756.703,,,724054.883,19350985.32,,,,,11535409.49,,,,,,,,,,15275165.7,,2474386.695,1284079.083,15427687.05,65840466.22,,,991313.6254
2019-02-20,,,7626735.208,,,,,,,,,47273284.24,142571564.6,,,,,,,,,,64359478.99,3808764.435,89136482.37,,,,,,,,,1478283.554,,,625130.767,28402239.42,,,,,7962449.427,,,,,,,,,,9195331.587,,1409204.477,480627.6735,9806453.858,33620034.42,,,737375.3064
2019-02-21,,,6608032.79,,,,,,,,,31977282.89,122714273.9,,,,,,,,,,41654273.44,2696669.688,65199779.51,,,,,,,,,1295350.542,,,655875.7907,18972966.87,,,,,8236530.089,,,,,,,,,,6313607.189,,3475299.8,769613.8679,7421696.795,24112948.14,,,396125.1997
2019-02-22,,,4693010.978,,,,,,,,,32510212.91,94739322.75,,,,,,,,,,38798924.85,2766457.746,53771600.8,,,,,,,,,934737.3437,,,313850.8636,13079846.88,,,,,4807156.359,,,,,,,,,,5403862.068,,5181331.04,553188.3835,3440639.92,15075900.29,,,288232.365
2019-02-23,,,7675614.637,,,,,,,,,30567202.6,135782959.4,,,,,,,,,,35122300.87,3165328.598,89997516.92,,,,,,,,,1597579.137,,,419693.7273,20597303.04,,,,,17717254.96,,,,,,,,,,7703975.613,,3991591.096,712428.3715,5153476.105,21374994.02,,,871373.5828
2019-02-24,,,14968036.55,,,,,,,,,49351275.84,244146803.5,,,,,,,,,,74926771.35,5463647.685,186688063.4,,,,,,,,,2733185.032,,,917345.2756,32440229.7,,,,,35751913.23,,,,,,,,,,34010469.25,,5632189.172,1109917.945,9659807.297,53774945.9,,,1850142.089
2019-02-25,,,6747609.867,,,,,,,,,52442588.59,145285565.2,,,,,,,,,,54903732.29,2703446.384,110348893,,,,,,,,,1325222.463,,,783690.7505,16992487.31,,,,,15088502.49,,,,,,,,,,13405491.61,,3078976.289,482863.9534,5643394.8,63766205.88,,,584704.6245
2019-02-26,,,4405330.347,,,,,,,,,29619413.06,109932596.1,,,,,,,,,,32046221.8,2078674.688,58979934.72,,,,,,,,,892917.2892,,,796546.5868,9886505.231,,,,,7430649.626,,,,,,,,,,7903222.441,,2589526.511,261874.6467,3434633.815,50296752.49,,,597291.1972
2019-02-27,,,4191339.399,,,,,,,,,34336397.56,119564023.1,,,,,,,,,,26032726.61,2315273.073,76519497.91,,,,,,,,,730821.1758,,,365787.4184,9964616.987,,,,,7098068.875,,,,,,,,,,5345800.564,,2024742.164,446376.2107,3401448.733,26836386.61,,,279156.6352
2019-02-28,,,3386040.265,,,,,,,,,37396909.41,124703738.4,,,,,,,,,,24864461.15,1770819.643,78861797.56,,,,,,,,,674775.9887,,,455311.56,11834468.51,,,,,5901880.049,,,,,,,,,,5043134.469,,1436833.834,626026.0336,2333021.501,25649682.97,,,246456.9366
2019-03-01,,,2219271.247,,,,,,,,,44152799.75,88851336.52,,,,,,,,,,28754852.57,1654960.613,41198722.58,,,,,,,,,1187650.521,,,239706.0481,15914635.48,,,,,4622396.873,,,,,,,,,,3795980.492,,812648.0786,275335.5629,2140541.315,26450566.43,,,269817.6894
2019-03-02,,,2356557.196,,,,,,,,,43818057.9,74175357.78,,,,,,,,,,19513294.27,2924912.091,39467507.69,,,,,,,,,906509.7698,,,140599.974,15618945.78,,,,,3802474.572,,,,,,,,,,6960194.815,,827627.6867,168608.1701,1693751.537,15647042.15,,,257429.9033
2019-03-03,,,1775845.39,,,,,,,,,32727760.25,63791898.99,,,,,,,,,,15533608.37,1306676.697,29447917.24,,,,,,,,,704669.2176,,,95660.21647,10525909.31,,,,,2570720.403,,,,,,,,,,3278407.29,,669257.6181,172443.0049,4625795.291,10959710.2,,,160582.6647
2019-03-04,,,3854510.779,,,,,,,304068.9834,,30560700.45,129739738.2,,,,,,,,,,35671079.36,2534368.566,51060349.77,,,,,,,,,1359183.905,,,387502.9483,14131761.5,,,,,5687272.542,,,,,,,,,,13478923.53,,1540126.762,245755.6806,4410499.778,16547698.38,,,306823.9231
2019-03-05,,,5051920.533,,,,,,,549031.9437,,107482964.6,124945530.8,,,,,,,,,,56031887.44,2729765.726,67740644.33,,,,,,,,,1539966.678,,,703630.8977,40660412.22,,,,,5768971.989,,,,,,,,,,13010781.13,,1783209.011,306582.7987,3370020.031,20428224.51,,,283235.1234
2019-03-06,,,3219150.577,,,,,,,264298.4787,,84008255.22,95417637.59,,,,,,,,,,45625181.3,2244513.453,58701328.65,,,,,,,,,1828271.487,,,305884.8094,36366973.29,,,,,3937007.145,,,,,,,,,,7483694.634,,1172714.126,418143.7826,2508585.827,21761325.64,,,182689.8697
2019-03-07,,,3840271.127,,,,,,,404443.2676,,101414485.3,102585458.4,,,,,,,,,,38027794.61,3160298.867,42271691.24,,,,,,,,,1574661.072,,,677393.5431,46227699.94,,,,,6183805.305,,,,,,,,,,6114945.837,,1838094.577,451297.0615,2020638.338,16092143.11,,,214491.0286
2019-03-08,,,4231583.828,,,,,,,1760329.859,,90848655.63,135000852,,,,,,,,,,39535739.4,2192236.252,44879637.39,,,,,,,,,1088755.601,,,1570069.712,24793142.89,,,,,6457402.289,,,,,,,,,,5764105.827,,2165177.277,1645415.966,5023990.096,16277504.81,,,763514.6671
2019-03-09,,,10755731.45,,,,,,,1212906.066,,58062140.98,121353607,,,,,,,,,,32179335.93,1999219.644,38220614.01,,,,,,,,,1150952.722,,,643096.0028,23841397.79,,,,,4766125.245,,,,,,,,,,5609141.791,,3181467.175,706501.5557,4748235.002,18838307.48,,,761383.7999
